id,id_ikan,id_komoditas,kode_genus,kode_species,fao_3a_code,fao_taxocode,foto1_filename,foto2_filename,nama_latin,nama_sinonim_latin,nama_umum,nama_inggris,nama_daerah,kelompok_besar,id_kelompok_besar,kelompok_indonesia,kode_kelompok_indonesia,id_kelompok_indonesia,kelompok_inggris,kode_kelompok_inggris,id_kelompok_inggris,kelompok_latin,kode_kelompok_latin,id_kelompok_latin,nama_kelompok_sdi,id_kelompok_sdi,nama_jenis_ikan,id_jenis_ikan,iucn_red_list,jenis_perairan,id_jenis_perairan,jenis_hias,id_jenis_hias,jenis_konsumsi,id_jenis_konsumsi,jenis_pemanfaatan,id_jenis_pemanfaatan,jenis_dilindungi,id_jenis_dilindungi,ket_dilindungi,jenis_dilarang,id_jenis_dilarang,ket_dilarang,status_ikan,id_status_ikan,status_komoditas,id_status_komoditas,source_data,sys_created_date,sys_updated_date,created_at,updated_at
1867,"020304020301ATYFOR01877",I020304020301ATYFOR0187701844,Atypopenaeus,formosus,YEO,2280106301,http://md.kkp.go.id/upload/ikan/b402792967878855d4992165f76c8e2d.png,,Atypopenaeus formosus,,Udang orange,orange shrimp,udang merah,binatang berkulit keras,42,Udang,UDAN,217,Shrimp,SHRI,146,Atypopenaeus,ATYP,89,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1868,"020304020301BIRLAT01819",I020304020301BIRLAT0181901845,Birgus,latro,BQL,2300400101,,,Birgus latro,,Kepiting kenari,coconut crab,"ketam kelapa; ketam kenari",binatang berkulit keras,42,Kepiting,KEPI,89,Crab,CRAB,38,Birgus,BIRG,114,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,"Decreasing (Vurnerable, 06 August 2018)","LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1869,"020304020301HARRAP01252",I020304020301HARRAP0125201846,Harpiosquilla,raphidea,HQR,2250400102,http://md.kkp.go.id/upload/ikan/0759a5d793ba0a9abd445d9dfa74ff84.jpg,,Harpiosquilla raphidea,,Udang mantis,giant harpiosquillid mantis shrimp,udang lipan udang ronggeng,binatang berkulit keras,42,Udang,UDAN,217,Shrimp,SHRI,146,Harpiosquilla,HARI,380,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1870,"020304020301HARRAP01252",I020304020301HARRAP0125201848,Harpiosquilla,raphidea,HQR,2250400102,http://md.kkp.go.id/upload/ikan/0759a5d793ba0a9abd445d9dfa74ff84.jpg,,Harpiosquilla raphidea,,Udang ronggeng,giant harpiosquillid mantis shrimp,udang lipan udang ronggeng,binatang berkulit keras,42,Udang,UDAN,217,Shrimp,SHRI,146,Harpiosquilla,HARI,380,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1871,"020304020301MESORI00944",I020304020301MESORI0094401847,Mesopodopsis,orientalis,,,,,Mesopodopsis orientalis,,Udang jembret,indo-australasian mysid,udang rebon,binatang berkulit keras,42,Udang,UDAN,217,Shrimp,SHRI,146,Mesopodopsis,MESP,530,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1872,"020304020301METBRE00937",I020304020301METBRE0093701849,Metapenaeus,brevicornis,MPB,2280101603,http://md.kkp.go.id/upload/ikan/99a37f6ddb6d238a9fb68ecdf9052b5e.jpg,,Metapenaeus brevicornis,,Udang cendana,yellow shrimp,udang kuning,binatang berkulit keras,42,Udang,UDAN,217,Shrimp,SHRI,146,Metapenaeus,METE,533,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1873,"020304020301METBRE00937",I020304020301METBRE0093701851,Metapenaeus,brevicornis,MPB,2280101603,http://md.kkp.go.id/upload/ikan/99a37f6ddb6d238a9fb68ecdf9052b5e.jpg,,Metapenaeus brevicornis,,Udang kuning,yellow shrimp,udang kuning,binatang berkulit keras,42,Udang,UDAN,217,Shrimp,SHRI,146,Metapenaeus,METE,533,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1874,"020304020301METEBO00934",I020304020301METEBO0093401850,Metapenaeus,eboracensis,MQE,2280101615,http://md.kkp.go.id/upload/ikan/cb8f4388ce451b40ceca96dba943c142.jpg,,Metapenaeus eboracensis,,Udang api-api,york shrimp,udang dogol,binatang berkulit keras,42,Udang,UDAN,217,Shrimp,SHRI,146,Metapenaeus,METE,533,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1875,"020304020301METMON00930",I020304020301METMON0093001852,Metapenaeus,monoceros,MPN,2280101601,,,Metapenaeus monoceros,,Udang api-api,"speckled shrimp; ginger prawn","udang api-api; udang dogol; berus doang; golar; impes; kadar",binatang berkulit keras,42,Udang,UDAN,217,Shrimp,SHRI,146,Metapenaeus,METE,533,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1876,"020304020301METMON00930",I020304020301METMON0093001853,Metapenaeus,monoceros,MPN,2280101601,,,Metapenaeus monoceros,,Udang dogol,"speckled shrimp; ginger prawn","udang api-api; udang dogol; berus doang; golar; impes; kadar",binatang berkulit keras,42,Udang,UDAN,217,Shrimp,SHRI,146,Metapenaeus,METE,533,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1877,"020304020301PENIND00618",I020304020301PENIND0061801854,Penaeus,indicus,PNI,2280100125,,,Penaeus indicus,Fenneropenaeus indicus,Udang putih,"indian white prawn; white prawn; banana prawn; indian banana",udang kelong,binatang berkulit keras,42,Udang,UDAN,217,Shrimp,SHRI,146,Penaeus,PENA,698,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1878,"020304020301PENIND00618",I020304020301PENIND0061801855,Penaeus,indicus,PNI,2280100125,,,Penaeus indicus,Fenneropenaeus indicus,Udang kelong,"indian white prawn; white prawn; banana prawn; indian banana",udang kelong,binatang berkulit keras,42,Udang,UDAN,217,Shrimp,SHRI,146,Penaeus,PENA,698,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1879,"020304020301PENMER00613",I020304020301PENMER0061301856,Penaeus,merguiensis,PBA,2280100103,,,Penaeus merguiensis,Fenneropenaeus merguiensis,Udang jerbung,banana prawn,udang jerbung,binatang berkulit keras,42,Udang,UDAN,217,Shrimp,SHRI,146,Penaeus,PENA,698,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1880,"020304020301PENSEM00611",I020304020301PENSEM0061101857,Penaeus,semisulcatus,TIP,2280100120,,,Penaeus semisulcatus,,Udang pama,"green tiger prawns; grooved tiger prawn",udang flower,binatang berkulit keras,42,Udang,UDAN,217,Shrimp,SHRI,146,Penaeus,PENA,698,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1881,"020304020301PODVIG00528",I020304020301PODVIG0052801858,Podophthalmus,vigil,ODV,2311100501,http://md.kkp.go.id/upload/ikan/4f05f6c1fcc769e9035385b1352b2de0.jpg,,Podophthalmus vigil,,Rajungan angin,"periscope crab; long-eyed swimming crab",rajungan angin,binatang berkulit keras,42,Rajungan,RAJU,161,Crab,CRAB,38,Podophthalmus,PODO,744,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1882,"020304020301RANRAN00412",I020304020301RANRAN0041201859,Ranina,ranina,RAQ,2310600101,,,Ranina ranina,,Kepiting katak merah,spanner crab,,binatang berkulit keras,42,Kepiting,KEPI,89,Crab,CRAB,38,Ranina,RANI,803,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1883,"020304020301RANRAN00412",I020304020301RANRAN0041201860,Ranina,ranina,RAQ,2310600101,,,Ranina ranina,,Kepiting kunci pas,spanner crab,,binatang berkulit keras,42,Kepiting,KEPI,89,Crab,CRAB,38,Ranina,RANI,803,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1884,"020304020301SCYOLI00278",I020304020301SCYOLI0027801861,Scylla,olivacea,YLW,2311114002,http://md.kkp.go.id/upload/ikan/6abe6c9b7bc65571d638629d65e73e03.png,,Scylla olivacea,,Kepiting bakau jingga,orange mud crab,,binatang berkulit keras,42,Kepiting,KEPI,89,Crab,CRAB,38,Scylla,SCYL,849,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1885,"020304020301SCYPAR00277",I020304020301SCYPAR0027701862,Scylla,paramamosain,YAR,2311114003,http://md.kkp.go.id/upload/ikan/1df1adce8ed895239bc5e27379761435.png,,Scylla paramamosain,,Kepiting bakau hijau,green mud crab,,binatang berkulit keras,42,Kepiting,KEPI,89,Crab,CRAB,38,Scylla,SCYL,849,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1886,"020304020301SCYSER00276",I020304020301SCYSER0027601863,Scylla,serrata,MUD,2311114001,http://md.kkp.go.id/upload/ikan/8a5e9f88d87e04915875ef06d0d2f88d.jpg,,Scylla serrata,,Kepiting bakau besar,"giant mud crab; indo-pacific swamp crab","kepiting (jawa); katang nene (maluku tengah); ketam batu; kepiting cina; kepiting hijau",binatang berkulit keras,42,Kepiting,KEPI,89,Crab,CRAB,38,Scylla,SCYL,849,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1887,"020304020301SCYTRA00275",I020304020301SCYTRA0027501864,Scylla,tranquebarica,YAT,2311114004,http://md.kkp.go.id/upload/ikan/8dc60f7bf3e9a87a97d15e220229b466.png,,Scylla tranquebarica,,Kepiting bakau ungu,purple mud crab,kepiting bakau ungu,binatang berkulit keras,42,Kepiting,KEPI,89,Crab,CRAB,38,Scylla,SCYL,849,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1889,"020304020301THEORI00114",I020304020301THEORI0011401866,Thenus,orientalis,THQ,2291500501,http://md.kkp.go.id/upload/ikan/3771fe108661b3d6d36ef8e1bfc894dd.jpg,,Thenus orientalis,,Lobster kipas,flathead lobster,lobster kipas,binatang berkulit keras,42,Lobster,LOBS,120,Lobster,LOBS,84,Thenus,THEN,930,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Least Concern (LC),"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1890,"020304020301THEORI00114",I020304020301THEORI0011401867,Thenus,orientalis,THQ,2291500501,http://md.kkp.go.id/upload/ikan/3771fe108661b3d6d36ef8e1bfc894dd.jpg,,Thenus orientalis,,Lobster pasir,flathead lobster,lobster kipas,binatang berkulit keras,42,Lobster,LOBS,120,Lobster,LOBS,84,Thenus,THEN,930,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Least Concern (LC),"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1891,"020304020302LIMPOL01057",I020304020302LIMPOL0105701868,Limulus,polyphemus,HSC,6560100102,,,Limulus polyphemus,Farmasi,Kepiting mimi amerika,atlantic horseshoe crab,kepiting ladam belangkas,binatang berkulit keras,42,Kepiting,KEPI,89,Crab,CRAB,38,Limulus,LIMU,486,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,"Vulnerable (VU, Rentan)","LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,INTRODUKSI,2,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1892,"020304020302PENSTY00610",I020304020302PENSTY0061001869,Penaeus,stylirostris,PNS,2280100110,,,Penaeus stylirostris,,Udang biru,blue shrimp,,binatang berkulit keras,42,Udang,UDAN,217,Shrimp,SHRI,146,Penaeus,PENA,698,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,INTRODUKSI,2,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1893,"020304020302PENSTY00610",I020304020302PENSTY0061001870,Penaeus,stylirostris,PNS,2280100110,,,Penaeus stylirostris,,Udang rostris,blue shrimp,,binatang berkulit keras,42,Udang,UDAN,217,Shrimp,SHRI,146,Penaeus,PENA,698,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,INTRODUKSI,2,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1894,"020304020302PENVAN00609",I020304020302PENVAN0060901871,Penaeus,vannamei,PNV,2280100111,http://md.kkp.go.id/upload/ikan/6ba6b1e3df5de027ad2193833e0f8974.jpg,,Penaeus vannamei,,Udang vaname,"whiteleg shrimp;  pacific white shrimp; king prawn",udang vaname,binatang berkulit keras,42,Udang,UDAN,217,Shrimp,SHRI,146,Penaeus,PENA,698,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,INTRODUKSI,2,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1895,"020304020302PLEMUE00542",I020304020302PLEMUE0054201872,Pleoticus,muelleri,LAA,2282900601,,,Pleoticus muelleri,,Udang argentine red,argentine red shrimp,,binatang berkulit keras,42,Udang,UDAN,217,Shrimp,SHRI,146,Pleoticus,PLEC,735,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,INTRODUKSI,2,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1896,"020304020302XIPHAS00013",I020304020302XIPHAS0001301873,Xiphonectes,hastatoides,,,,,Xiphonectes hastatoides,,Rajungan biasa,"swimming crab; shallow-water swimming crabs",rajungan bunga,binatang berkulit keras,42,Rajungan,RAJU,161,Crab,CRAB,38,Xiphonectes,XIPN,981,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,INTRODUKSI,2,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1897,"020304020302XIPHAS00013",I020304020302XIPHAS0001301874,Xiphonectes,hastatoides,,,,,Xiphonectes hastatoides,,Rajungan bunga,"swimming crab; shallow-water swimming crabs",rajungan bunga,binatang berkulit keras,42,Rajungan,RAJU,161,Crab,CRAB,38,Xiphonectes,XIPN,981,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,INTRODUKSI,2,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1898,"020304030301ORAORA00763",I020304030301ORAORA0076301875,Oratosquilla,oratoria,OQO,2250100202,,,Oratosquilla oratoria,,Udang mantis jepang,japanese squillid mantis shrimp,"udang ronggeng; udang cakrek",binatang berkulit keras,42,Udang,UDAN,217,Shrimp,SHRI,146,Oratosquilla,ORAT,632,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,"HIAS, NON HIAS",3,KONSUMSI,1,Hias Konsumsi,3,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1899,"020304030301PORPEL00493",I020304030301PORPEL0049301876,Portunus,pelagicus,SCD,2311100401,http://md.kkp.go.id/upload/ikan/6aba199bdd49587805e18b2f787edde5.jpg,,Portunus pelagicus,,Rajungan,"blue swimming crab; flower crab","rajungan biru; rajungan batik",binatang berkulit keras,42,Rajungan,RAJU,161,Crab,CRAB,38,Portunus,PORN,758,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,"HIAS, NON HIAS",3,KONSUMSI,1,Hias Konsumsi,3,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1900,"020304030301PORPEL00493",I020304030301PORPEL0049301877,Portunus,pelagicus,SCD,2311100401,http://md.kkp.go.id/upload/ikan/6aba199bdd49587805e18b2f787edde5.jpg,,Portunus pelagicus,,Kepiting pasir,"blue swimming crab; flower crab","rajungan biru; rajungan batik",binatang berkulit keras,42,Rajungan,RAJU,161,Crab,CRAB,38,Portunus,PORN,758,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,"HIAS, NON HIAS",3,KONSUMSI,1,Hias Konsumsi,3,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1901,"020304030302CANPAG01781",I020304030302CANPAG0178101878,Cancer,pagurus,CRE,2310901006,,,Cancer pagurus,,Kepiting coklat,brown crab,kepiting coklat,binatang berkulit keras,42,Kepiting,KEPI,89,Crab,CRAB,38,Cancer,CANC,141,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Not EvaluatedÂ,"LAUT, PAYAU",4,HIAS,1,KONSUMSI,1,Hias Konsumsi,3,TIDAK,2,,TIDAK,2,,INTRODUKSI,2,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1902,"020304030302PUESEW00416",I020304030302PUESEW0041601879,Puerulus,sewelli,URW,2290119701,,,Puerulus sewelli,,Lobster,arabian whip lobster,,binatang berkulit keras,42,Lobster,LOBS,120,Lobster,LOBS,84,Puerulus,PUER,799,Demersal,3,"Crustecea (udang, rajungan, kepiting, dan sebangsanya)",2,Least Concern (LC),"LAUT, PAYAU",4,"HIAS, NON HIAS",3,KONSUMSI,1,Hias Konsumsi,3,TIDAK,2,,TIDAK,2,,INTRODUKSI,2,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
1948,"030204020301AMPMEM01949",I030204020301AMPMEM0194901925,Amphioctopus,membranaceus,OQR,3210900520,,,Amphioctopus membranaceus,,Gurita,webfoot octopus,gurita,binatang lunak,43,Gurita,GURI,65,Octopus,OCTO,95,Amphioctopus,AMPH,44,Pelagis Kecil,2,"Mollusca (kerang, tiram, cumi-cumi, gurita, siput, dan sebangsanya)",3,,"LAUT, PAYAU",4,NON HIAS,2,KONSUMSI,1,Konsumsi,2,TIDAK,2,,TIDAK,2,,ASLI,1,Tidak dilindungi/dilarang,3,REVIEW PAKAR,2021-01-01 00:00:00,2021-01-01 00:00:00,2024-07-14 22:01:35.303797+07,2024-07-14 22:01:35.303797+07
